match_id,Full_name_Home,Height_Home,Full_name_Away,Height_Away,winner_code,winner
12165705,,,"Zakharova, Elina",,2,"Zakharova, Elina"
12165751,"Joint, Maya",,"Gao, Xinyu",,1,"Joint, Maya"
12165752,,,"Sandberg, Vivien",,,"Sandberg, Vivien"
12165752,,,"Sandberg, Vivien",,1,
12165753,"Gennaro, Camilla",,,,,
12165753,"Gennaro, Camilla",,,,1,"Gennaro, Camilla"
12165754,"De Koning, Rikke",,,,,
12165754,"De Koning, Rikke",,,,1,"De Koning, Rikke"
12165755,"Rakotomalala, Maneva",,,,,
12165755,"Rakotomalala, Maneva",,,,1,"Rakotomalala, Maneva"
12165758,"Chekanskaya, Anna",,,,,
12165758,"Chekanskaya, Anna",,,,1,"Chekanskaya, Anna"
12165759,"Gram, Olivia",,,,,
12165759,"Gram, Olivia",,,,1,"Gram, Olivia"
12165762,"Oliver Sanchez, Maria",,,,1,"Oliver Sanchez, Maria"
12165765,"Nicault, Ines",,"Salvi, Linda",,1,"Nicault, Ines"
12165766,"Lollia, Mathilde",,,,1,"Lollia, Mathilde"
12165767,"Stevic, Helena",,,,,
12165767,"Stevic, Helena",,,,1,"Stevic, Helena"
12165769,"Barton, Hynek",1.83,"Faria, Jaime",1.88,,"Faria, Jaime"
12165769,"Barton, Hynek",1.83,"Faria, Jaime",1.88,2,"Faria, Jaime"
12165770,"Rakotomanga Rajaonah, Tiantsoa Sarah",,"Dartron, Émeline",,,"Dartron, Émeline"
12165770,"Rakotomanga Rajaonah, Tiantsoa Sarah",,"Dartron, Émeline",,1,"Rakotomanga Rajaonah, Tiantsoa Sarah"
12165771,,,"Freire Da Silva, Adan",,,"Freire Da Silva, Adan"
12165771,,,"Freire Da Silva, Adan",,2,"Freire Da Silva, Adan"
12165772,"Dussin, Louis",1.78,,,,
12165772,"Dussin, Louis",1.78,,,1,"Dussin, Louis"
12165773,,,"Vocel, Matěj",1.88,2,"Vocel, Matěj"
12165774,"Darras, Mayeul",,"Pietri, Benjamin",1.83,,"Pietri, Benjamin"
12165774,"Darras, Mayeul",,"Pietri, Benjamin",1.83,2,"Pietri, Benjamin"
12165775,,,"Genier, Tanguy",,,"Genier, Tanguy"
12165775,,,"Genier, Tanguy",,2,"Genier, Tanguy"
12165776,"Ghazouani Durand, Yanis",,"Deschamps, Allan",,,"Deschamps, Allan"
12165776,"Ghazouani Durand, Yanis",,"Deschamps, Allan",,1,"Ghazouani Durand, Yanis"
12165777,,,"Brosset, Samuel",,,"Brosset, Samuel"
12165777,,,"Brosset, Samuel",,2,"Brosset, Samuel"
12165778,"Berger, Antoine",,,,,
12165778,"Berger, Antoine",,,,2,
12165779,,,"Namigandet Tenguere, Loic",,,"Namigandet Tenguere, Loic"
12165779,,,"Namigandet Tenguere, Loic",,2,"Namigandet Tenguere, Loic"
12165780,"Delage, Pierre",1.98,,,1,"Delage, Pierre"
12165781,,,"Massard, Loann",,,"Massard, Loann"
12165781,,,"Massard, Loann",,2,"Massard, Loann"
12165812,,,"Losciale, Valentina",,,"Losciale, Valentina"
12165812,,,"Losciale, Valentina",,2,"Losciale, Valentina"
12165813,,,"Corbinais, Sven",,,"Corbinais, Sven"
12165813,,,"Corbinais, Sven",,2,"Corbinais, Sven"
12165823,,,"Waldner, Niklas",,,"Waldner, Niklas"
12165823,,,"Waldner, Niklas",,2,"Waldner, Niklas"
12165825,,,"Stuurman, Roland",,,"Stuurman, Roland"
12165825,,,"Stuurman, Roland",,2,"Stuurman, Roland"
12165826,"Bolla, Andrea",,,,,
12165826,"Bolla, Andrea",,,,1,"Bolla, Andrea"
12165829,,,"Marchetti, Federico",,,"Marchetti, Federico"
12165829,,,"Marchetti, Federico",,2,"Marchetti, Federico"
12165832,"Wang, Qiulin",,,,,
12165832,"Wang, Qiulin",,,,1,"Wang, Qiulin"
12165833,"Fomba, Luc",,,,,
12165833,"Fomba, Luc",,,,1,"Fomba, Luc"
12165840,"Collignon, Kylian",,,,,
12165840,"Collignon, Kylian",,,,2,
12165846,,,"Furlanetto, Marco",,,"Furlanetto, Marco"
12165846,,,"Furlanetto, Marco",,2,"Furlanetto, Marco"
12165847,"Makhlouf, Mohamed Nazim",1.93,"De Vincentis, Matteo",1.88,,"De Vincentis, Matteo"
12165847,"Makhlouf, Mohamed Nazim",1.93,"De Vincentis, Matteo",1.88,1,"Makhlouf, Mohamed Nazim"
12165850,,,"Sakharov, Gleb",1.85,,"Sakharov, Gleb"
12165850,,,"Sakharov, Gleb",1.85,2,"Sakharov, Gleb"
12165879,"Ghibaudo, Antoine",1.91,,,1,"Ghibaudo, Antoine"
12165887,"Chiesa, Deborah",1.7,Würth Tara,,,Würth Tara
12165887,"Chiesa, Deborah",1.7,Würth Tara,,1,"Chiesa, Deborah"
12165888,Geerlings Martinez Ariana,,"Rame, Alice",,,"Rame, Alice"
12165888,Geerlings Martinez Ariana,,"Rame, Alice",,1,Geerlings Martinez Ariana
12165889,,,"Scilipoti, Sebastianna",,,"Scilipoti, Sebastianna"
12165889,,,"Scilipoti, Sebastianna",,2,"Scilipoti, Sebastianna"
12165890,"Sauvant, Chantal",,"Mintegi Del Olmo, Ane",,,"Mintegi Del Olmo, Ane"
12165891,"Jorge, Matilde",,"Laki, Michaela",,,"Laki, Michaela"
12165891,"Jorge, Matilde",,"Laki, Michaela",,2,"Laki, Michaela"
12165892,"Kyratzis, Sergis",,,,,
12165892,"Kyratzis, Sergis",,,,1,"Kyratzis, Sergis"
12165895,,,"Ruggeri, Jennifer",,,"Ruggeri, Jennifer"
12165895,,,"Ruggeri, Jennifer",,2,"Ruggeri, Jennifer"
12165896,"Christofi, Eleni",,"Rocchetti, Sofia",,,"Rocchetti, Sofia"
12165896,"Christofi, Eleni",,"Rocchetti, Sofia",,1,"Christofi, Eleni"
12165897,"Colmegna, Martina",,"Boehner, Laura",,,"Boehner, Laura"
12165897,"Colmegna, Martina",,"Boehner, Laura",,1,"Colmegna, Martina"
12165898,"Bataljin, Lawrence",1.73,,,,
12165898,"Bataljin, Lawrence",1.73,,,2,
12165899,,,"Piatti, Rocco",,,"Piatti, Rocco"
12165899,,,"Piatti, Rocco",,2,"Piatti, Rocco"
12165900,"Gorgodze, Ekaterine",,,,,
12165900,"Gorgodze, Ekaterine",,,,1,"Gorgodze, Ekaterine"
12165901,"Bol, Jurriaan",,,,,
12165901,"Bol, Jurriaan",,,,1,"Bol, Jurriaan"
12165902,"Jansson, Oskar",,,,,
12165902,"Jansson, Oskar",,,,1,"Jansson, Oskar"
12165903,,,"Zaytseva, Ksenia",,,"Zaytseva, Ksenia"
12165903,,,"Zaytseva, Ksenia",,2,"Zaytseva, Ksenia"
12165906,"Koevermans, Anouk",,,,,
12165906,"Koevermans, Anouk",,,,1,"Koevermans, Anouk"
12165911,"Misasi, Giannicola",,,,,
12165911,"Misasi, Giannicola",,,,1,"Misasi, Giannicola"
12165912,Middendorf Julia,1.7,,,,
12165912,Middendorf Julia,1.7,,,1,Middendorf Julia
12165914,"Berberovic, Nefisa",,"Maloney, Eliz",,,"Maloney, Eliz"
12165914,"Berberovic, Nefisa",,"Maloney, Eliz",,1,"Berberovic, Nefisa"
12165916,,,"D'Agostino, Stefano",,,"D'Agostino, Stefano"
12165916,,,"D'Agostino, Stefano",,2,"D'Agostino, Stefano"
12165918,"Kupcic, Jan",,,,,
12165918,"Kupcic, Jan",,,,1,"Kupcic, Jan"
12165919,"Podorozhnyi, Artem",,,,,
12165919,"Podorozhnyi, Artem",,,,2,
12165921,"Mardjonovic, Aleksa",,,,,
12165921,"Mardjonovic, Aleksa",,,,1,"Mardjonovic, Aleksa"
12165922,,,"Panák, Yvo",1.85,,"Panák, Yvo"
12165922,,,"Panák, Yvo",1.85,2,"Panák, Yvo"
12165923,,,"Vatteroni, Lorenzo",,,"Vatteroni, Lorenzo"
12165923,,,"Vatteroni, Lorenzo",,2,"Vatteroni, Lorenzo"
12165924,"Cherie Ligniere, Edoardo",,"Biljesko, Domagoj",1.91,,"Biljesko, Domagoj"
12165924,"Cherie Ligniere, Edoardo",,"Biljesko, Domagoj",1.91,2,"Biljesko, Domagoj"
12165927,"Basic, Nikola",,,,,
12165927,"Basic, Nikola",,,,1,"Basic, Nikola"
12165928,,,"Thurner, Noah",,,"Thurner, Noah"
12165928,,,"Thurner, Noah",,2,"Thurner, Noah"
12165933,"Vetrih, Miha",,,,,
12165933,"Vetrih, Miha",,,,2,
12165937,"Plunger, Manuel",,,,,
12165937,"Plunger, Manuel",,,,1,"Plunger, Manuel"
12165938,"Radjenovic, Vuk",,,,,
12165938,"Radjenovic, Vuk",,,,1,"Radjenovic, Vuk"
12165940,,,"Bartakovics, Marcell",,,"Bartakovics, Marcell"
12165940,,,"Bartakovics, Marcell",,2,"Bartakovics, Marcell"
12165950,,,"Genov, Anthony",,,"Genov, Anthony"
12165950,,,"Genov, Anthony",,2,"Genov, Anthony"
12165952,"Gutierrez, Oscar Jose",1.7,,,,
12165952,"Gutierrez, Oscar Jose",1.7,,,1,"Gutierrez, Oscar Jose"
12165955,"Bouquet, Lucas",1.85,,,,
12165955,"Bouquet, Lucas",1.85,,,1,"Bouquet, Lucas"
12165956,,,"Zusman, Richard",1.73,,"Zusman, Richard"
12165956,,,"Zusman, Richard",1.73,1,
12165957,"Manzanera Pertusa, Alejandro",,,,,
12165957,"Manzanera Pertusa, Alejandro",,,,1,"Manzanera Pertusa, Alejandro"
12165958,,,"Amoros Ramos, Pol",,,"Amoros Ramos, Pol"
12165958,,,"Amoros Ramos, Pol",,2,"Amoros Ramos, Pol"
12165959,,,"Sheyngezikht, Leonid",1.88,,"Sheyngezikht, Leonid"
12165959,,,"Sheyngezikht, Leonid",1.88,2,"Sheyngezikht, Leonid"
12165960,"Fernandez Flores, Diego",1.85,,,,
12165960,"Fernandez Flores, Diego",1.85,,,1,"Fernandez Flores, Diego"
12165961,"Privara , Peter Benjamin",1.88,,,,
12165961,"Privara , Peter Benjamin",1.88,,,1,"Privara , Peter Benjamin"
12165967,,,"Lapalu, Valentin",,,"Lapalu, Valentin"
12165967,,,"Lapalu, Valentin",,2,"Lapalu, Valentin"
12165968,"Pujol Navarro, Bruno",1.78,,,,
12165968,"Pujol Navarro, Bruno",1.78,,,2,
12165972,"Lopez, Noah",1.83,,,,
12165972,"Lopez, Noah",1.83,,,1,"Lopez, Noah"
12165974,,,"Benzal Alia, Ignacio",1.83,,"Benzal Alia, Ignacio"
12165974,,,"Benzal Alia, Ignacio",1.83,2,"Benzal Alia, Ignacio"
12165976,"Bonsach Ganley, Kane",,,,,
12165976,"Bonsach Ganley, Kane",,,,1,"Bonsach Ganley, Kane"
12165979,,,"Cekirge, Kuzey",1.85,,"Cekirge, Kuzey"
12165979,,,"Cekirge, Kuzey",1.85,2,"Cekirge, Kuzey"
12165982,"Brancaccio, Raul",1.85,"Damas, Miguel",2.08,,"Damas, Miguel"
12165982,"Brancaccio, Raul",1.85,"Damas, Miguel",2.08,1,"Brancaccio, Raul"
12165983,"Vincent Ruggeri, Samuel",1.91,"Jecan, Alexandru",1.8,,"Jecan, Alexandru"
12165983,"Vincent Ruggeri, Samuel",1.91,"Jecan, Alexandru",1.8,1,"Vincent Ruggeri, Samuel"
12165984,"Kaliyanda Poonacha, Niki",1.91,"Gaubas, Vilius",1.78,,"Gaubas, Vilius"
12165984,"Kaliyanda Poonacha, Niki",1.91,"Gaubas, Vilius",1.78,2,"Gaubas, Vilius"
12165985,"Jorda Sanchis, David",1.98,"Tsitsipas, Petros",1.83,,"Tsitsipas, Petros"
12165985,"Jorda Sanchis, David",1.98,"Tsitsipas, Petros",1.83,1,"Jorda Sanchis, David"
12165986,"Alvarez Varona, Nicolas",1.88,"Lopez Montagud, Carlos",1.8,,"Lopez Montagud, Carlos"
12165986,"Alvarez Varona, Nicolas",1.88,"Lopez Montagud, Carlos",1.8,1,"Alvarez Varona, Nicolas"
12165987,"Martinez Gomez, Pablo",,"Taberner, Carlos",1.83,,"Taberner, Carlos"
12165987,"Martinez Gomez, Pablo",,"Taberner, Carlos",1.83,2,"Taberner, Carlos"
12165989,"Liutarevich, Ivan",1.96,"Cretu, Cezar",1.88,,"Cretu, Cezar"
12165989,"Liutarevich, Ivan",1.96,"Cretu, Cezar",1.88,2,"Cretu, Cezar"
12165990,"Elias, Gastão",1.8,,,1,"Elias, Gastão"
12165991,"Gill, Felix",1.75,"Kuhn, Nicola",1.85,,"Kuhn, Nicola"
12165991,"Gill, Felix",1.75,"Kuhn, Nicola",1.85,2,"Kuhn, Nicola"
12165992,"Yevseyev, Denis",1.85,"Basilashvili, Nikoloz",1.85,,"Basilashvili, Nikoloz"
12165992,"Yevseyev, Denis",1.85,"Basilashvili, Nikoloz",1.85,2,"Basilashvili, Nikoloz"
12165993,"Alves, Carolina",1.7,"Estable, Julieta",,1,"Alves, Carolina"
12165994,"Moroni, Gian Marco",1.85,"Debru, Gabriel",1.93,2,"Debru, Gabriel"
12165995,"Barreto Sanchez, Diego Augusto",1.83,"Chappell, Nick",1.78,1,"Barreto Sanchez, Diego Augusto"
12165998,"Garcia, Miguel",1.83,,,,
12165998,"Garcia, Miguel",1.83,,,1,"Garcia, Miguel"
12166010,"Daubnerova, Nikola",,,,,
12166010,"Daubnerova, Nikola",,,,1,"Daubnerova, Nikola"
12166011,"Giessler, Elena Giovanna",,,,,
12166011,"Giessler, Elena Giovanna",,,,1,"Giessler, Elena Giovanna"
12166012,,,"Giraldi Requena, Ana",,,"Giraldi Requena, Ana"
12166012,,,"Giraldi Requena, Ana",,2,"Giraldi Requena, Ana"
12166014,,,"Shinde, Vasanti",,,"Shinde, Vasanti"
12166014,,,"Shinde, Vasanti",,2,"Shinde, Vasanti"
12166015,"Rusová, Alica",,"Cervino Ruiz, Celia",,,"Cervino Ruiz, Celia"
12166015,"Rusová, Alica",,"Cervino Ruiz, Celia",,2,"Cervino Ruiz, Celia"
12166016,"Matsuda, Rinko",,,,,
12166016,"Matsuda, Rinko",,,,1,"Matsuda, Rinko"
12166017,"Perello Saavedra, Judith",,,,,
12166017,"Perello Saavedra, Judith",,,,1,"Perello Saavedra, Judith"
12166018,"Bondarenko, Maria",,,,,
12166018,"Bondarenko, Maria",,,,1,"Bondarenko, Maria"
12166020,,,"Ugrelidze, Nina",,,"Ugrelidze, Nina"
12166020,,,"Ugrelidze, Nina",,2,"Ugrelidze, Nina"
12166021,"Karamoko, Naima",,"Jialin, Tian",,,"Jialin, Tian"
12166021,"Karamoko, Naima",,"Jialin, Tian",,1,"Karamoko, Naima"
12166024,,,"Mdlulwa, Wozuko",,,"Mdlulwa, Wozuko"
12166024,,,"Mdlulwa, Wozuko",,1,
12166025,"Llinares Domingo , Lucia",,,,,
12166025,"Llinares Domingo , Lucia",,,,1,"Llinares Domingo , Lucia"
12166027,"Iamachkine, Anastasia",,,,,
12166027,"Iamachkine, Anastasia",,,,1,"Iamachkine, Anastasia"
12166028,,,"Koussenkova, Valeria",,,"Koussenkova, Valeria"
12166029,,,"Haavisto, Ella",,,"Haavisto, Ella"
12166029,,,"Haavisto, Ella",,2,"Haavisto, Ella"
12166031,,,"Hodzic, Mina",,,"Hodzic, Mina"
12166031,,,"Hodzic, Mina",,2,"Hodzic, Mina"
12166032,,,"Eto, Naoko",,,"Eto, Naoko"
12166032,,,"Eto, Naoko",,2,"Eto, Naoko"
12166033,,,"Werner, Caroline",,,"Werner, Caroline"
12166033,,,"Werner, Caroline",,1,
12166034,,,"Liu, Min",,,"Liu, Min"
12166034,,,"Liu, Min",,2,"Liu, Min"
12166035,"Simion, Oana Georgeta",,"Pawlak, Lucie",,,"Pawlak, Lucie"
12166035,"Simion, Oana Georgeta",,"Pawlak, Lucie",,1,"Simion, Oana Georgeta"
12166037,,,"Tatu, Sarah",,,"Tatu, Sarah"
12166037,,,"Tatu, Sarah",,2,"Tatu, Sarah"
12166038,"Mercadier, Naia",,"Ramirez, Evita",,,"Ramirez, Evita"
12166038,"Mercadier, Naia",,"Ramirez, Evita",,1,"Mercadier, Naia"
12166039,"Dols, Sara",,,,,
12166039,"Dols, Sara",,,,1,"Dols, Sara"
12166040,"Klasen, Anna",,,,,
12166040,"Klasen, Anna",,,,1,"Klasen, Anna"
12166051,,,"Sakellaridis, Dimitris",,,"Sakellaridis, Dimitris"
12166051,,,"Sakellaridis, Dimitris",,2,"Sakellaridis, Dimitris"
12166052,"Heinonen, Adam",1.88,,,,
12166052,"Heinonen, Adam",1.88,,,1,"Heinonen, Adam"
12166057,,,"Coman, Mihai Alexandru",,,"Coman, Mihai Alexandru"
12166062,"Ellouck, Ron",,,,,
12166062,"Ellouck, Ron",,,,1,"Ellouck, Ron"
12166064,,,"Marthiens, Karen",,,"Marthiens, Karen"
12166064,,,"Marthiens, Karen",,1,
12166066,"Welte, Milan",,,,,
12166066,"Welte, Milan",,,,1,"Welte, Milan"
12166069,"Sanz-Llaneza Fernandez, Almudena",,,,,
12166069,"Sanz-Llaneza Fernandez, Almudena",,,,1,"Sanz-Llaneza Fernandez, Almudena"
12166072,"Militi Ribaldi, Andrea",,,,,
12166072,"Militi Ribaldi, Andrea",,,,2,
12166073,,,"Cohen, Aaron",1.73,,"Cohen, Aaron"
12166073,,,"Cohen, Aaron",1.73,2,"Cohen, Aaron"
12166075,"Oplustil, Patrik",,,,,
12166075,"Oplustil, Patrik",,,,1,"Oplustil, Patrik"
12166077,,,"Weintraub, Ben",,,"Weintraub, Ben"
12166077,,,"Weintraub, Ben",,2,"Weintraub, Ben"
12166079,"Ćubelić, Karlo",1.88,,,,
12166079,"Ćubelić, Karlo",1.88,,,1,"Ćubelić, Karlo"
12166081,"Morandais, Jean-Christian",,,,,
12166081,"Morandais, Jean-Christian",,,,1,"Morandais, Jean-Christian"
12166083,,,"Breckova, Nikola",,,"Breckova, Nikola"
12166083,,,"Breckova, Nikola",,2,"Breckova, Nikola"
12166089,,,"Shyovitz, Eyal",,,"Shyovitz, Eyal"
12166089,,,"Shyovitz, Eyal",,1,
12166090,"Crowther, Corban",1.8,,,,
12166090,"Crowther, Corban",1.8,,,1,"Crowther, Corban"
12166091,,,"Jadoun, Nicolas",,,"Jadoun, Nicolas"
12166091,,,"Jadoun, Nicolas",,2,"Jadoun, Nicolas"
12166092,"O`Hoisin, Osgar",1.93,,,,
12166092,"O`Hoisin, Osgar",1.93,,,1,"O`Hoisin, Osgar"
12166093,,,"Kližan, Martin",1.91,,"Kližan, Martin"
12166093,,,"Kližan, Martin",1.91,2,"Kližan, Martin"
12166094,"Dell'Edera, Francesca",,,,,
12166094,"Dell'Edera, Francesca",,,,1,"Dell'Edera, Francesca"
12166096,"Vanshelboim, Eric",1.88,,,,
12166096,"Vanshelboim, Eric",1.88,,,1,"Vanshelboim, Eric"
12166097,"Forejtek, Jonas",1.83,,,,
12166097,"Forejtek, Jonas",1.83,,,1,"Forejtek, Jonas"
12166098,"Milojević, Nikola",1.88,"Furness, Evan",1.73,,"Furness, Evan"
12166098,"Milojević, Nikola",1.88,"Furness, Evan",1.73,2,"Furness, Evan"
12166100,"Wallner, Mark",1.96,"Rottoli, Lorenzo",,,"Rottoli, Lorenzo"
12166100,"Wallner, Mark",1.96,"Rottoli, Lorenzo",,1,"Wallner, Mark"
12166101,"Dellavedova, Matthew",1.91,"Nikles, Johan",1.73,,"Nikles, Johan"
12166101,"Dellavedova, Matthew",1.91,"Nikles, Johan",1.73,2,"Nikles, Johan"
12166102,"Basic, Mirza",1.88,"Perez Contri, Sergi",1.75,,"Perez Contri, Sergi"
12166102,"Basic, Mirza",1.88,"Perez Contri, Sergi",1.75,2,"Perez Contri, Sergi"
12166103,"Brunclik, Petr",,"Popovic, Stefan",1.78,,"Popovic, Stefan"
12166103,"Brunclik, Petr",,"Popovic, Stefan",1.78,1,"Brunclik, Petr"
12166104,,,"Gea, Arthur",1.8,,"Gea, Arthur"
12166104,,,"Gea, Arthur",1.8,2,"Gea, Arthur"
12166105,"Kopp, Sandro",1.85,"Simundza, Josip",1.96,,"Simundza, Josip"
12166105,"Kopp, Sandro",1.85,"Simundza, Josip",1.96,1,"Kopp, Sandro"
12166106,"Krutykh, Oleksii",1.85,"Schnaitter, Jakob",1.83,,"Schnaitter, Jakob"
12166106,"Krutykh, Oleksii",1.85,"Schnaitter, Jakob",1.83,1,"Krutykh, Oleksii"
12166107,"Erhard, Mathys",1.88,"Giacomini, Luca",1.7,,"Giacomini, Luca"
12166107,"Erhard, Mathys",1.88,"Giacomini, Luca",1.7,1,"Erhard, Mathys"
12166108,"Milev, Yanaki",1.8,"Picchione, Andrea",1.83,,"Picchione, Andrea"
12166108,"Milev, Yanaki",1.8,"Picchione, Andrea",1.83,2,"Picchione, Andrea"
12166154,"Aguilar Cardozo, Joaquin",,"La Serna, Juan Manuel",1.88,2,"La Serna, Juan Manuel"
12166276,"Ratti, Lucio",1.83,,,1,"Ratti, Lucio"
12166278,"Britto, Luis",1.78,,,,
12166278,"Britto, Luis",1.78,,,1,"Britto, Luis"
12166280,"Valsecchi, Paul",1.88,,,1,"Valsecchi, Paul"
12166284,"Cury Bueres, Matheus",,,,1,"Cury Bueres, Matheus"
12166285,"Bogo, Enrique",1.85,,,,
12166285,"Bogo, Enrique",1.85,,,1,"Bogo, Enrique"
12166287,,,"Tumasonis, Gabriel Pascotto",1.75,2,"Tumasonis, Gabriel Pascotto"
12166338,"Semenistaja, Darja",,"Rodionova, Arina",1.68,1,"Semenistaja, Darja"
12166339,"Volynets, Katie",1.7,"Zarazúa, Renata",1.6,1,"Volynets, Katie"
12166340,"Jiménez Kasintseva, Victoria",1.8,"Carlé, María Lourdes",1.66,2,"Carlé, María Lourdes"
12166341,"Korpatsch, Tamara",1.7,"Hontama, Mai",1.64,1,"Korpatsch, Tamara"
12166342,"Wickmayer, Yanina",1.82,"Parks, Alycia",1.85,1,"Wickmayer, Yanina"
12166343,"Hunter, Storm",1.66,"Cornet, Alize",1.73,1,"Hunter, Storm"
12166344,"Podoroska, Nadia",1.7,"Riera, Julia",,1,"Podoroska, Nadia"
12166345,"Minnen, Greet",,"Hsieh, Su-Wei",1.69,1,"Minnen, Greet"
12166346,"Dart, Harriet",1.75,"Koike, Ena",,1,"Dart, Harriet"
12166347,"Eala, Alexandra",1.75,"Errani, Sara",1.64,1,"Eala, Alexandra"
12166348,"Townsend, Taylor",1.7,"Pigossi, Laura",1.64,1,"Townsend, Taylor"
12166349,"Pera, Bernarda",1.76,"Ishii, Sayaka",,1,"Pera, Bernarda"
12166350,"Liu, Claire",1.7,"Rakhimova, Kamilla",1.7,1,"Liu, Claire"
12166351,"Siegemund, Laura",1.68,"Montgomery, Robin",1.78,1,"Siegemund, Laura"
12166352,"Krunić, Aleksandra",1.63,"Sasnovich, Aliaksandra",1.74,1,"Krunić, Aleksandra"
12166353,"Hibino, Nao",1.63,"Niemeier, Jule",1.78,2,"Niemeier, Jule"
12166354,"Kessler, McCartney",,"Osorio Serrano, María Camila",1.7,2,"Osorio Serrano, María Camila"
12166355,"Schmiedlova, Anna-Karolina",1.76,"Bondar, Anna",1.75,1,"Schmiedlova, Anna-Karolina"
12166356,"Dodin, Océane",1.83,"Watson, Heather",1.7,1,"Dodin, Océane"
12166357,"Day, Kayla",1.73,"Arango, Emiliana",,2,"Arango, Emiliana"
12166358,"Bassols Ribera, Marina",1.65,"Timofeeva, Maria",1.67,2,"Timofeeva, Maria"
12166359,"Zidanšek, Tamara",1.68,"Tauson, Clara",1.82,2,"Tauson, Clara"
12166360,"Šrámková, Rebecca",1.79,"Masarova, Rebeka",1.86,1,"Šrámková, Rebecca"
12166361,"Bouzas Maneiro, Jessica",,"Bektas, Emina",,2,"Bektas, Emina"
12166423,"Aboian, Valerio",1.83,,,1,"Aboian, Valerio"
12166424,,,"Kestelboim, Mariano",1.85,2,"Kestelboim, Mariano"
12166425,"Kiger, Mac",1.85,"Huertas del Pino, Conner",1.88,,"Huertas del Pino, Conner"
12166426,"Rodriguez, Lorenzo Joaquin",1.93,"Nunez, Daniel Antonio",,1,"Rodriguez, Lorenzo Joaquin"
12166427,,,"Uchida, Kaichi",1.8,2,"Uchida, Kaichi"
12166428,,,"Statham, Rubin",1.8,2,"Statham, Rubin"
12166429,"Cukierman, Daniel",,,,1,"Cukierman, Daniel"
12166430,"Villanueva, Gonzalo",1.75,"Carou, Ignacio",1.78,1,"Villanueva, Gonzalo"
12166431,"Zanellato, Nicolas",1.78,"Ingildsen, Johannes",,1,"Zanellato, Nicolas"
12166434,"Torres, Juan Bautista",1.78,"Zeballos, Federico",1.85,1,"Torres, Juan Bautista"
12166435,"Romboli, Fernando",1.8,"Otegui, Juan Bautista",1.91,1,"Romboli, Fernando"
12166437,"Zormann, Marcelo",1.8,"Leite, Wilson",1.78,2,"Leite, Wilson"
12166798,,,"Che, Sin YU",,,"Che, Sin YU"
12166798,,,"Che, Sin YU",,2,"Che, Sin YU"
12166828,"Legout, Timo",1.78,"Holt, Brandon",1.85,2,"Holt, Brandon"
12166873,"Luz, Orlando",1.8,"Draxl, Liam",1.85,1,"Luz, Orlando"
12166874,"Escurra Isnardi, Hernando Jose",1.83,"Olivieri, Genaro Alberto",1.75,1,"Escurra Isnardi, Hernando Jose"
12166875,"Mager, Gianluca",1.88,"Sekulic, Philip",1.91,1,"Mager, Gianluca"
12166876,"Gomez, Federico Agustin",1.91,"Oliveira, Gonçalo",1.85,1,"Gomez, Federico Agustin"
12166877,"Dellien, Hugo",1.8,"Reis da Silva, João Lucas",1.78,1,"Dellien, Hugo"
12166878,"Olivo, Renzo",1.78,Vallejo Daniel,1.83,2,Vallejo Daniel
12166879,"Sanchez Jover, Carlos",1.73,"Sakamoto, Pedro",1.78,2,"Sakamoto, Pedro"
12166880,"Guillen Meza, Alvaro",1.75,"Fonseca, Joao",1.85,2,"Fonseca, Joao"
12166881,"Blancaneaux, Geoffrey",1.8,"Pucinelli de Almeida, Matheus",1.83,2,"Pucinelli de Almeida, Matheus"
12166882,"Collarini, Andrea",1.83,"Burruchaga, Roman Andres",1.83,2,"Burruchaga, Roman Andres"
12166883,"Varillas, Juan Pablo",1.85,"Prado Angelo, Juan Carlos",1.85,1,"Varillas, Juan Pablo"
12166925,,,"Goldhoff, George",,2,"Goldhoff, George"
12166926,"Brown, Preston",1.98,"Mayo, Keenan",1.98,1,"Brown, Preston"
12166927,"Martin, Dan",1.75,"Ribeiro Lago, Elio Jose",1.96,1,"Martin, Dan"
12166929,"Mena, Facundo",1.83,"Bellier, Antoine",1.96,1,"Mena, Facundo"
12166930,"Boyer, Tristan",1.85,"Ayeni, Alafia",1.91,1,"Boyer, Tristan"
12166931,"Pacheco Méndez, Rodrigo",1.88,"Trotter, James Kent",1.83,1,"Pacheco Méndez, Rodrigo"
12166932,"Rybakov, Alex",1.85,"Wessels, Louis",1.98,1,"Rybakov, Alex"
12166933,"Fancutt, Thomas",1.88,"Popko, Dmitry",1.91,2,"Popko, Dmitry"
12166934,"Mayo, Aidan",1.83,"Cid Subervi, Roberto",1.93,2,"Cid Subervi, Roberto"
12166935,"Rubio Fierros, Alan Fernando",1.75,Alex Hernández,1.75,2,Alex Hernández
12166938,"Baris, Ozan",1.85,"Dellien Velasco, Murkel Alejandro",1.93,2,"Dellien Velasco, Murkel Alejandro"
12166939,"Ficovich, Juan Pablo",1.88,,,1,"Ficovich, Juan Pablo"
12166940,"Kozlov, Stefan",1.83,"Gaio, Federico",1.78,1,"Kozlov, Stefan"
12166946,"Giannessi, Alessandro",1.85,"Moutet, Corentin",1.8,1,"Giannessi, Alessandro"
12166947,"Novak, Dennis",1.83,"Skatov, Timofey",1.75,2,"Skatov, Timofey"
12166948,"Fatic, Nerman",1.91,"Kuzmanov, Dimitar",1.83,2,"Kuzmanov, Dimitar"
